row_index,length,pct_A,pct_T,pct_C,pct_G,first_50_pA,first_50_pT,first_50_pC,first_50_pG,last_50_pA,last_50_pT,last_50_pC,last_50_pG
8037,50.0,0.28,0.4,0.18,0.14,0.28,0.4,0.18,0.14,0.28,0.4,0.18,0.14
8038,295.0,0.288135593220339,0.23728813559322035,0.2,0.2745762711864407,0.28,0.2,0.24,0.28,0.32,0.32,0.08,0.28
8039,530.0,0.3018867924528302,0.2792452830188679,0.19811320754716982,0.22075471698113208,0.22,0.28,0.18,0.32,0.3,0.4,0.14,0.16
8040,795.0,0.3471698113207547,0.33584905660377357,0.14088050314465408,0.1761006289308176,0.32,0.22,0.2,0.26,0.42,0.38,0.16,0.04
8041,324.0,0.2993827160493827,0.28703703703703703,0.22530864197530864,0.1882716049382716,0.24,0.18,0.34,0.24,0.32,0.38,0.16,0.14
8042,295.0,0.288135593220339,0.2847457627118644,0.18983050847457628,0.23728813559322035,0.3,0.36,0.22,0.12,0.18,0.24,0.24,0.34
8043,592.0,0.2719594594594595,0.21452702702702703,0.2533783783783784,0.26013513513513514,0.22,0.2,0.42,0.16,0.46,0.3,0.1,0.14
8044,295.0,0.2440677966101695,0.21694915254237288,0.26440677966101694,0.2745762711864407,0.24,0.28,0.3,0.18,0.22,0.22,0.26,0.3
8045,88.0,0.26136363636363635,0.25,0.25,0.23863636363636365,0.28,0.22,0.32,0.18,0.28,0.26,0.16,0.3
8046,295.0,0.23728813559322035,0.2135593220338983,0.3152542372881356,0.23389830508474577,0.24,0.28,0.34,0.14,0.2,0.16,0.3,0.34
8047,291.0,0.2268041237113402,0.20618556701030927,0.2542955326460481,0.3127147766323024,0.14,0.2,0.26,0.4,0.24,0.18,0.38,0.2
8048,107.0,0.3644859813084112,0.2803738317757009,0.18691588785046728,0.16822429906542055,0.4,0.3,0.16,0.14,0.32,0.26,0.22,0.2
8049,295.0,0.288135593220339,0.24067796610169492,0.25084745762711863,0.22033898305084745,0.18,0.38,0.2,0.24,0.18,0.24,0.36,0.22
8050,281.0,0.24555160142348753,0.2206405693950178,0.2277580071174377,0.30604982206405695,0.18,0.24,0.2,0.38,0.22,0.2,0.32,0.26
8051,832.0,0.3425480769230769,0.25600961538461536,0.17307692307692307,0.2283653846153846,0.36,0.22,0.14,0.28,0.36,0.34,0.18,0.12
8052,135.0,0.2962962962962963,0.28888888888888886,0.18518518518518517,0.22962962962962963,0.24,0.34,0.16,0.26,0.34,0.22,0.22,0.22
8053,97.0,0.3917525773195876,0.24742268041237114,0.14432989690721648,0.21649484536082475,0.5,0.18,0.12,0.2,0.26,0.3,0.18,0.26
8054,150.0,0.21333333333333335,0.3933333333333333,0.19333333333333333,0.2,0.22,0.4,0.18,0.2,0.26,0.3,0.14,0.3
8055,239.0,0.20502092050209206,0.22594142259414227,0.3054393305439331,0.26359832635983266,0.18,0.2,0.28,0.34,0.3,0.22,0.32,0.16
8056,332.0,0.3313253012048193,0.2740963855421687,0.1897590361445783,0.20481927710843373,0.34,0.24,0.18,0.24,0.26,0.34,0.18,0.22
8057,529.0,0.2684310018903592,0.2570888468809074,0.22684310018903592,0.24763705103969755,0.24,0.16,0.42,0.18,0.36,0.18,0.24,0.22
8058,647.0,0.34775888717156106,0.2689335394126739,0.18238021638330756,0.2009273570324575,0.26,0.16,0.28,0.3,0.38,0.28,0.18,0.16
8059,70.0,0.15714285714285714,0.2571428571428571,0.2857142857142857,0.3,0.14,0.24,0.32,0.3,0.18,0.2,0.32,0.3
8060,145.0,0.2620689655172414,0.22758620689655173,0.3310344827586207,0.1793103448275862,0.18,0.3,0.34,0.18,0.28,0.24,0.34,0.14
8061,330.0,0.19090909090909092,0.30303030303030304,0.3090909090909091,0.19696969696969696,0.3,0.24,0.32,0.14,0.1,0.5,0.22,0.18
8062,81.0,0.2839506172839506,0.30864197530864196,0.14814814814814814,0.25925925925925924,0.24,0.34,0.12,0.3,0.32,0.28,0.2,0.2
8063,524.0,0.2633587786259542,0.2786259541984733,0.22137404580152673,0.2366412213740458,0.3,0.18,0.24,0.28,0.22,0.32,0.28,0.18
8064,226.0,0.29646017699115046,0.3230088495575221,0.22123893805309736,0.1592920353982301,0.3,0.32,0.26,0.12,0.3,0.4,0.18,0.12
8065,875.0,0.30514285714285716,0.3325714285714286,0.18742857142857142,0.17485714285714285,0.3,0.14,0.28,0.28,0.36,0.48,0.06,0.1
8066,93.0,0.15053763440860216,0.21505376344086022,0.1935483870967742,0.44086021505376344,0.16,0.2,0.18,0.46,0.12,0.24,0.18,0.46
8067,721.0,0.23300970873786409,0.3092926490984743,0.24826629680998613,0.20943134535367544,0.32,0.32,0.3,0.06,0.3,0.38,0.18,0.14
8068,527.0,0.31309297912713474,0.3036053130929791,0.18785578747628084,0.1954459203036053,0.34,0.32,0.18,0.16,0.28,0.44,0.1,0.18
8069,162.0,0.2222222222222222,0.42592592592592593,0.17901234567901234,0.1728395061728395,0.18,0.44,0.16,0.22,0.28,0.34,0.16,0.22
8070,253.0,0.2885375494071146,0.16205533596837945,0.2924901185770751,0.25691699604743085,0.24,0.22,0.28,0.26,0.32,0.2,0.18,0.3
8071,978.0,0.1441717791411043,0.34662576687116564,0.2719836400817996,0.23721881390593047,0.16,0.2,0.06,0.58,0.12,0.48,0.26,0.14
8072,86.0,0.29069767441860467,0.27906976744186046,0.18604651162790697,0.2441860465116279,0.34,0.24,0.06,0.36,0.24,0.32,0.28,0.16
8073,96.0,0.28125,0.17708333333333334,0.3229166666666667,0.21875,0.26,0.22,0.3,0.22,0.32,0.12,0.34,0.22
8074,71.0,0.2676056338028169,0.2676056338028169,0.16901408450704225,0.29577464788732394,0.26,0.28,0.18,0.28,0.28,0.22,0.16,0.34
8075,295.0,0.2,0.3389830508474576,0.29152542372881357,0.1694915254237288,0.2,0.5,0.16,0.14,0.24,0.3,0.3,0.16
8076,97.0,0.23711340206185566,0.21649484536082475,0.31958762886597936,0.2268041237113402,0.28,0.26,0.36,0.1,0.24,0.16,0.26,0.34
8077,767.0,0.2803129074315515,0.29986962190352023,0.21773142112125163,0.20208604954367665,0.28,0.28,0.18,0.26,0.36,0.26,0.2,0.18
8078,69.0,0.21739130434782608,0.2463768115942029,0.2608695652173913,0.2753623188405797,0.2,0.28,0.24,0.28,0.24,0.22,0.3,0.24
8079,81.0,0.2962962962962963,0.32098765432098764,0.2222222222222222,0.16049382716049382,0.24,0.34,0.28,0.14,0.32,0.28,0.24,0.16
8080,105.0,0.29523809523809524,0.3333333333333333,0.19047619047619047,0.18095238095238095,0.3,0.3,0.16,0.24,0.3,0.36,0.22,0.12
8081,295.0,0.19661016949152543,0.22033898305084745,0.288135593220339,0.29491525423728815,0.22,0.38,0.26,0.14,0.14,0.16,0.3,0.4
8082,19.0,0.15789473684210525,0.21052631578947367,0.21052631578947367,0.42105263157894735,0.15789473684210525,0.21052631578947367,0.21052631578947367,0.42105263157894735,0.15789473684210525,0.21052631578947367,0.21052631578947367,0.42105263157894735
8083,107.0,0.2336448598130841,0.3364485981308411,0.22429906542056074,0.205607476635514,0.22,0.4,0.12,0.26,0.24,0.28,0.36,0.12
8084,72.0,0.2222222222222222,0.19444444444444445,0.2638888888888889,0.3194444444444444,0.26,0.2,0.2,0.34,0.2,0.2,0.34,0.26
8085,509.0,0.1512770137524558,0.1905697445972495,0.36738703339882123,0.2907662082514735,0.26,0.1,0.36,0.28,0.22,0.34,0.2,0.24
8086,302.0,0.25496688741721857,0.22185430463576158,0.2582781456953642,0.26490066225165565,0.24,0.2,0.32,0.24,0.26,0.2,0.32,0.22
8087,108.0,0.37962962962962965,0.25925925925925924,0.16666666666666666,0.19444444444444445,0.42,0.24,0.16,0.18,0.36,0.26,0.18,0.2
8088,760.0,0.25526315789473686,0.28421052631578947,0.22763157894736843,0.23289473684210527,0.18,0.28,0.32,0.22,0.44,0.32,0.06,0.18
8089,470.0,0.31063829787234043,0.21063829787234042,0.23829787234042554,0.2404255319148936,0.36,0.14,0.28,0.22,0.32,0.34,0.22,0.12
8090,614.0,0.18729641693811075,0.13680781758957655,0.31433224755700323,0.36156351791530944,0.3,0.2,0.16,0.34,0.16,0.08,0.46,0.3
8091,491.0,0.2973523421588595,0.31160896130346233,0.26883910386965376,0.12219959266802444,0.26,0.42,0.24,0.08,0.34,0.36,0.16,0.14
8092,113.0,0.26548672566371684,0.3185840707964602,0.168141592920354,0.24778761061946902,0.22,0.32,0.24,0.22,0.3,0.34,0.1,0.26
8093,295.0,0.31186440677966104,0.2677966101694915,0.2135593220338983,0.20677966101694914,0.42,0.22,0.16,0.2,0.26,0.32,0.3,0.12
8094,502.0,0.2749003984063745,0.24302788844621515,0.23107569721115537,0.250996015936255,0.24,0.14,0.34,0.28,0.32,0.28,0.24,0.16
8095,98.0,0.41836734693877553,0.22448979591836735,0.16326530612244897,0.19387755102040816,0.42,0.2,0.18,0.2,0.42,0.24,0.14,0.2
8096,739.0,0.2774018944519621,0.2313937753721245,0.2584573748308525,0.2327469553450609,0.22,0.26,0.3,0.22,0.28,0.16,0.26,0.3
8097,641.0,0.30577223088923555,0.187207488299532,0.26521060842433697,0.24180967238689546,0.28,0.16,0.24,0.32,0.22,0.2,0.26,0.32
8098,77.0,0.36363636363636365,0.3116883116883117,0.2077922077922078,0.11688311688311688,0.32,0.3,0.26,0.12,0.34,0.36,0.18,0.12
8099,295.0,0.15254237288135594,0.2440677966101695,0.376271186440678,0.2271186440677966,0.12,0.3,0.48,0.1,0.14,0.3,0.38,0.18
8100,298.0,0.33221476510067116,0.22483221476510068,0.18120805369127516,0.26174496644295303,0.32,0.34,0.06,0.28,0.38,0.24,0.16,0.22
8101,295.0,0.19322033898305085,0.34915254237288135,0.24745762711864408,0.21016949152542372,0.16,0.34,0.24,0.26,0.28,0.28,0.16,0.28
8102,98.0,0.21428571428571427,0.24489795918367346,0.24489795918367346,0.29591836734693877,0.14,0.3,0.28,0.28,0.3,0.18,0.22,0.3
8103,195.0,0.2512820512820513,0.20512820512820512,0.26153846153846155,0.28205128205128205,0.3,0.16,0.26,0.28,0.3,0.2,0.3,0.2
8104,106.0,0.19811320754716982,0.25471698113207547,0.3018867924528302,0.24528301886792453,0.12,0.3,0.28,0.3,0.28,0.2,0.32,0.2
8105,295.0,0.21694915254237288,0.2711864406779661,0.2135593220338983,0.2983050847457627,0.28,0.22,0.26,0.24,0.26,0.32,0.14,0.28
8106,145.0,0.41379310344827586,0.20689655172413793,0.2413793103448276,0.13793103448275862,0.3,0.36,0.16,0.18,0.66,0.04,0.24,0.06
8107,295.0,0.288135593220339,0.288135593220339,0.13898305084745763,0.2847457627118644,0.26,0.4,0.14,0.2,0.14,0.26,0.12,0.48
8108,103.0,0.24271844660194175,0.30097087378640774,0.2912621359223301,0.1650485436893204,0.22,0.42,0.14,0.22,0.24,0.2,0.46,0.1
8109,117.0,0.23076923076923078,0.2905982905982906,0.26495726495726496,0.21367521367521367,0.3,0.26,0.2,0.24,0.16,0.36,0.28,0.2
8110,191.0,0.2356020942408377,0.29842931937172773,0.24083769633507854,0.225130890052356,0.18,0.4,0.22,0.2,0.2,0.2,0.38,0.22
8111,71.0,0.15492957746478872,0.22535211267605634,0.28169014084507044,0.3380281690140845,0.14,0.22,0.26,0.38,0.16,0.18,0.36,0.3
8112,471.0,0.2908704883227176,0.3184713375796178,0.10615711252653928,0.28450106157112526,0.32,0.34,0.08,0.26,0.4,0.32,0.14,0.14
8113,295.0,0.3152542372881356,0.3050847457627119,0.15254237288135594,0.2271186440677966,0.3,0.36,0.08,0.26,0.3,0.46,0.1,0.14
8114,295.0,0.29152542372881357,0.1864406779661017,0.22372881355932203,0.2983050847457627,0.3,0.04,0.24,0.42,0.16,0.22,0.34,0.28
8115,944.0,0.21716101694915255,0.24258474576271186,0.2648305084745763,0.2754237288135593,0.1,0.24,0.38,0.28,0.46,0.22,0.14,0.18
8116,909.0,0.31903190319031904,0.2552255225522552,0.20242024202420242,0.22332233223322331,0.46,0.14,0.2,0.2,0.46,0.2,0.12,0.22
8117,295.0,0.29152542372881357,0.33559322033898303,0.17288135593220338,0.2,0.28,0.26,0.2,0.26,0.36,0.36,0.08,0.2
8118,104.0,0.2692307692307692,0.27884615384615385,0.2692307692307692,0.18269230769230768,0.28,0.36,0.18,0.18,0.26,0.22,0.38,0.14
8119,106.0,0.3113207547169811,0.29245283018867924,0.16037735849056603,0.2358490566037736,0.34,0.24,0.16,0.26,0.28,0.34,0.16,0.22
8120,180.0,0.2611111111111111,0.4388888888888889,0.15555555555555556,0.14444444444444443,0.26,0.4,0.18,0.16,0.28,0.38,0.12,0.22
8121,295.0,0.3152542372881356,0.21694915254237288,0.2,0.2677966101694915,0.28,0.26,0.18,0.28,0.3,0.2,0.1,0.4
8122,83.0,0.21686746987951808,0.26506024096385544,0.2289156626506024,0.2891566265060241,0.2,0.26,0.22,0.32,0.18,0.3,0.28,0.24
8123,217.0,0.3824884792626728,0.2534562211981567,0.17050691244239632,0.1935483870967742,0.3,0.24,0.34,0.12,0.38,0.22,0.12,0.28
8124,939.0,0.26517571884984026,0.34291799787007454,0.21938232161874335,0.17252396166134185,0.3,0.36,0.16,0.18,0.34,0.3,0.14,0.22
8125,107.0,0.3644859813084112,0.24299065420560748,0.18691588785046728,0.205607476635514,0.32,0.26,0.14,0.28,0.42,0.2,0.24,0.14
8126,145.0,0.32413793103448274,0.2413793103448276,0.20689655172413793,0.22758620689655173,0.48,0.26,0.1,0.16,0.28,0.28,0.2,0.24
8127,572.0,0.11713286713286714,0.20454545454545456,0.4178321678321678,0.26048951048951047,0.1,0.28,0.34,0.28,0.12,0.18,0.48,0.22
8128,295.0,0.20677966101694914,0.22372881355932203,0.288135593220339,0.28135593220338984,0.36,0.2,0.22,0.22,0.16,0.22,0.3,0.32
8129,295.0,0.1694915254237288,0.31864406779661014,0.3254237288135593,0.1864406779661017,0.24,0.4,0.24,0.12,0.1,0.34,0.3,0.26
8130,992.0,0.31350806451612906,0.2721774193548387,0.18346774193548387,0.23084677419354838,0.32,0.1,0.22,0.36,0.22,0.3,0.36,0.12
8131,606.0,0.22937293729372937,0.19306930693069307,0.31683168316831684,0.2607260726072607,0.24,0.14,0.28,0.34,0.28,0.18,0.28,0.26
8132,106.0,0.3113207547169811,0.330188679245283,0.1792452830188679,0.1792452830188679,0.32,0.3,0.18,0.2,0.32,0.34,0.2,0.14
8133,66.0,0.18181818181818182,0.15151515151515152,0.2727272727272727,0.3939393939393939,0.18,0.08,0.26,0.48,0.2,0.2,0.32,0.28
8134,588.0,0.2108843537414966,0.23469387755102042,0.3401360544217687,0.21428571428571427,0.26,0.16,0.4,0.18,0.28,0.38,0.2,0.14
8135,890.0,0.32471910112359553,0.2786516853932584,0.18651685393258427,0.2101123595505618,0.36,0.18,0.2,0.26,0.22,0.68,0.08,0.02
8136,109.0,0.30275229357798167,0.25688073394495414,0.1926605504587156,0.24770642201834864,0.24,0.28,0.3,0.18,0.34,0.26,0.08,0.32
8137,295.0,0.19322033898305085,0.2,0.25084745762711863,0.3559322033898305,0.12,0.16,0.32,0.4,0.12,0.28,0.32,0.28
8138,461.0,0.2950108459869848,0.25379609544468545,0.25162689804772237,0.19956616052060738,0.24,0.24,0.32,0.2,0.32,0.36,0.14,0.18
8139,299.0,0.19063545150501673,0.1806020066889632,0.27759197324414714,0.3511705685618729,0.1,0.16,0.3,0.44,0.26,0.18,0.36,0.2
8140,915.0,0.2459016393442623,0.2273224043715847,0.29508196721311475,0.23169398907103825,0.14,0.32,0.24,0.3,0.3,0.4,0.18,0.12
8141,74.0,0.1891891891891892,0.2702702702702703,0.21621621621621623,0.32432432432432434,0.2,0.28,0.16,0.36,0.2,0.22,0.28,0.3
8142,516.0,0.23062015503875968,0.24612403100775193,0.2926356589147287,0.23062015503875968,0.16,0.24,0.44,0.16,0.32,0.22,0.14,0.32
8143,781.0,0.20614596670934698,0.24583866837387963,0.26632522407170295,0.28169014084507044,0.12,0.26,0.4,0.22,0.24,0.28,0.16,0.32
8144,71.0,0.14084507042253522,0.2112676056338028,0.29577464788732394,0.352112676056338,0.14,0.2,0.26,0.4,0.14,0.18,0.38,0.3
8145,78.0,0.32051282051282054,0.23076923076923078,0.21794871794871795,0.23076923076923078,0.38,0.24,0.18,0.2,0.32,0.2,0.2,0.28
8146,315.0,0.3333333333333333,0.2698412698412698,0.19365079365079366,0.20317460317460317,0.32,0.36,0.24,0.08,0.46,0.14,0.12,0.28
8147,917.0,0.31515812431842966,0.2889858233369684,0.18538713195201745,0.21046892039258452,0.34,0.24,0.14,0.28,0.3,0.28,0.08,0.34
8148,295.0,0.21694915254237288,0.24067796610169492,0.2440677966101695,0.2983050847457627,0.28,0.18,0.24,0.3,0.22,0.2,0.3,0.28
8149,295.0,0.28135593220338984,0.3220338983050847,0.23728813559322035,0.15932203389830507,0.34,0.36,0.16,0.14,0.22,0.36,0.26,0.16
8150,119.0,0.24369747899159663,0.2689075630252101,0.20168067226890757,0.2857142857142857,0.26,0.3,0.26,0.18,0.24,0.28,0.12,0.36
8151,151.0,0.23178807947019867,0.2582781456953642,0.23841059602649006,0.271523178807947,0.26,0.28,0.22,0.24,0.1,0.26,0.32,0.32
8152,295.0,0.31186440677966104,0.24067796610169492,0.2305084745762712,0.21694915254237288,0.26,0.36,0.26,0.12,0.2,0.2,0.24,0.36
8153,106.0,0.29245283018867924,0.29245283018867924,0.18867924528301888,0.22641509433962265,0.36,0.22,0.18,0.24,0.24,0.34,0.2,0.22
8154,945.0,0.42857142857142855,0.2105820105820106,0.11957671957671957,0.24126984126984127,0.44,0.28,0.1,0.18,0.44,0.1,0.1,0.36
8155,306.0,0.27450980392156865,0.30392156862745096,0.23529411764705882,0.18627450980392157,0.26,0.34,0.3,0.1,0.3,0.26,0.16,0.28
8156,629.0,0.23370429252782193,0.2384737678855326,0.2893481717011129,0.2384737678855326,0.18,0.26,0.28,0.28,0.32,0.4,0.2,0.08
8157,295.0,0.2135593220338983,0.2677966101694915,0.34576271186440677,0.17288135593220338,0.16,0.32,0.38,0.14,0.2,0.26,0.36,0.18
8158,295.0,0.22033898305084745,0.26440677966101694,0.26440677966101694,0.25084745762711863,0.28,0.3,0.2,0.22,0.22,0.16,0.36,0.26
8159,295.0,0.22372881355932203,0.22372881355932203,0.3525423728813559,0.2,0.22,0.24,0.32,0.22,0.34,0.18,0.28,0.2
8160,124.0,0.3709677419354839,0.2661290322580645,0.1935483870967742,0.1693548387096774,0.42,0.28,0.14,0.16,0.3,0.26,0.2,0.24
8161,927.0,0.2308522114347357,0.3074433656957929,0.2588996763754045,0.20280474649406688,0.36,0.22,0.22,0.2,0.34,0.18,0.18,0.3
8162,471.0,0.18046709129511676,0.24628450106157113,0.3248407643312102,0.2484076433121019,0.14,0.22,0.38,0.26,0.24,0.3,0.22,0.24
8163,91.0,0.06593406593406594,0.054945054945054944,0.38461538461538464,0.4945054945054945,0.06,0.1,0.46,0.38,0.08,0.04,0.26,0.62
8164,295.0,0.3423728813559322,0.18983050847457628,0.20677966101694914,0.26101694915254237,0.42,0.2,0.16,0.22,0.28,0.2,0.28,0.24
8165,926.0,0.22138228941684665,0.2084233261339093,0.29265658747300216,0.2775377969762419,0.14,0.08,0.32,0.46,0.2,0.34,0.28,0.18
8166,151.0,0.4304635761589404,0.25165562913907286,0.152317880794702,0.16556291390728478,0.44,0.2,0.16,0.2,0.36,0.36,0.1,0.18
8167,145.0,0.2413793103448276,0.12413793103448276,0.3448275862068966,0.2896551724137931,0.28,0.08,0.32,0.32,0.14,0.16,0.38,0.32
8168,906.0,0.31456953642384106,0.31346578366445915,0.19426048565121412,0.17770419426048564,0.36,0.28,0.1,0.26,0.36,0.32,0.16,0.16
8169,416.0,0.18028846153846154,0.17307692307692307,0.2956730769230769,0.35096153846153844,0.14,0.14,0.4,0.32,0.22,0.16,0.36,0.26
8170,285.0,0.36140350877192984,0.256140350877193,0.20350877192982456,0.17894736842105263,0.32,0.22,0.26,0.2,0.28,0.36,0.16,0.2
8171,101.0,0.3069306930693069,0.27722772277227725,0.2079207920792079,0.2079207920792079,0.36,0.24,0.18,0.22,0.26,0.3,0.24,0.2
8172,190.0,0.26842105263157895,0.30526315789473685,0.21578947368421053,0.21052631578947367,0.24,0.38,0.2,0.18,0.26,0.22,0.3,0.22
8173,506.0,0.274703557312253,0.2865612648221344,0.16798418972332016,0.2707509881422925,0.24,0.12,0.12,0.52,0.4,0.28,0.08,0.24
8174,295.0,0.3050847457627119,0.2847457627118644,0.23389830508474577,0.17627118644067796,0.32,0.24,0.34,0.1,0.26,0.32,0.2,0.22
8175,930.0,0.22473118279569892,0.3419354838709677,0.22365591397849463,0.20967741935483872,0.28,0.26,0.22,0.24,0.38,0.22,0.16,0.24
8176,295.0,0.26440677966101694,0.22372881355932203,0.2305084745762712,0.28135593220338984,0.22,0.2,0.28,0.3,0.3,0.24,0.32,0.14
8177,73.0,0.1643835616438356,0.2465753424657534,0.2465753424657534,0.3424657534246575,0.18,0.22,0.24,0.36,0.14,0.26,0.26,0.34
8178,560.0,0.2785714285714286,0.2625,0.26071428571428573,0.1982142857142857,0.3,0.18,0.24,0.28,0.18,0.22,0.48,0.12
8179,295.0,0.24067796610169492,0.3559322033898305,0.19661016949152543,0.20677966101694914,0.28,0.58,0.04,0.1,0.22,0.34,0.18,0.26
8180,295.0,0.2677966101694915,0.27796610169491526,0.21016949152542372,0.2440677966101695,0.32,0.22,0.28,0.18,0.16,0.4,0.14,0.3
8181,428.0,0.3341121495327103,0.2757009345794392,0.1705607476635514,0.21962616822429906,0.26,0.36,0.2,0.18,0.44,0.2,0.18,0.18
8182,449.0,0.2806236080178174,0.3051224944320713,0.20044543429844097,0.21380846325167038,0.34,0.32,0.1,0.24,0.28,0.3,0.26,0.16
8183,603.0,0.19900497512437812,0.19900497512437812,0.3167495854063018,0.28524046434494194,0.12,0.22,0.3,0.36,0.12,0.36,0.34,0.18
8184,295.0,0.15932203389830507,0.19322033898305085,0.29491525423728815,0.3525423728813559,0.1,0.26,0.24,0.4,0.2,0.14,0.3,0.36
8185,295.0,0.2745762711864407,0.2983050847457627,0.2440677966101695,0.18305084745762712,0.22,0.32,0.26,0.2,0.2,0.3,0.26,0.24
8186,714.0,0.3179271708683473,0.23809523809523808,0.20168067226890757,0.242296918767507,0.38,0.26,0.2,0.16,0.26,0.3,0.24,0.2
8187,295.0,0.31186440677966104,0.3152542372881356,0.20677966101694914,0.16610169491525423,0.3,0.22,0.28,0.2,0.38,0.42,0.08,0.12
8188,952.0,0.20903361344537816,0.19117647058823528,0.3224789915966387,0.2773109243697479,0.2,0.12,0.42,0.26,0.22,0.22,0.34,0.22
8189,476.0,0.23529411764705882,0.19327731092436976,0.2647058823529412,0.3067226890756303,0.14,0.2,0.14,0.52,0.14,0.26,0.4,0.2
8190,295.0,0.23389830508474577,0.2440677966101695,0.21694915254237288,0.3050847457627119,0.2,0.2,0.22,0.38,0.26,0.24,0.32,0.18
8191,993.0,0.29607250755287007,0.2890231621349446,0.2094662638469285,0.2054380664652568,0.4,0.16,0.14,0.3,0.26,0.2,0.24,0.3
8192,439.0,0.3097949886104784,0.2164009111617312,0.22095671981776766,0.2528473804100228,0.3,0.24,0.2,0.26,0.32,0.2,0.16,0.32
8193,213.0,0.24882629107981222,0.3051643192488263,0.18779342723004694,0.25821596244131456,0.26,0.46,0.1,0.18,0.22,0.24,0.16,0.38
8194,113.0,0.2831858407079646,0.168141592920354,0.25663716814159293,0.2920353982300885,0.22,0.22,0.34,0.22,0.36,0.14,0.18,0.32
8195,295.0,0.26101694915254237,0.26101694915254237,0.2711864406779661,0.20677966101694914,0.38,0.38,0.12,0.12,0.18,0.26,0.44,0.12
8196,295.0,0.09491525423728814,0.2542372881355932,0.3220338983050847,0.3288135593220339,0.18,0.18,0.16,0.48,0.08,0.28,0.36,0.28
8197,54.0,0.24074074074074073,0.4074074074074074,0.12962962962962962,0.2222222222222222,0.24,0.44,0.1,0.22,0.18,0.44,0.14,0.24
8198,837.0,0.3333333333333333,0.24731182795698925,0.1923536439665472,0.2270011947431302,0.18,0.34,0.2,0.28,0.44,0.28,0.14,0.14
8199,145.0,0.27586206896551724,0.20689655172413793,0.25517241379310346,0.2620689655172414,0.28,0.16,0.18,0.38,0.38,0.24,0.24,0.14
8200,280.0,0.24285714285714285,0.2357142857142857,0.22142857142857142,0.3,0.16,0.24,0.22,0.38,0.3,0.2,0.34,0.16
8201,536.0,0.3451492537313433,0.23694029850746268,0.20522388059701493,0.2126865671641791,0.26,0.3,0.28,0.16,0.26,0.32,0.22,0.2
8202,335.0,0.21194029850746268,0.19402985074626866,0.3373134328358209,0.25671641791044775,0.18,0.24,0.46,0.12,0.18,0.28,0.28,0.26
8203,295.0,0.29152542372881357,0.2542372881355932,0.23389830508474577,0.22033898305084745,0.28,0.26,0.14,0.32,0.3,0.28,0.22,0.2
8204,295.0,0.19322033898305085,0.18305084745762712,0.2711864406779661,0.3525423728813559,0.2,0.12,0.3,0.38,0.14,0.16,0.24,0.46
8205,113.0,0.34513274336283184,0.2743362831858407,0.18584070796460178,0.19469026548672566,0.42,0.24,0.22,0.12,0.26,0.34,0.16,0.24
8206,295.0,0.2033898305084746,0.14915254237288136,0.31864406779661014,0.3288135593220339,0.24,0.14,0.34,0.28,0.32,0.18,0.3,0.2
8207,744.0,0.2513440860215054,0.27553763440860213,0.24059139784946237,0.2325268817204301,0.26,0.22,0.32,0.2,0.44,0.3,0.08,0.18
8208,295.0,0.25084745762711863,0.3220338983050847,0.2271186440677966,0.2,0.42,0.32,0.12,0.14,0.22,0.38,0.32,0.08
8209,856.0,0.2675233644859813,0.32593457943925236,0.2102803738317757,0.19626168224299065,0.08,0.28,0.46,0.18,0.4,0.2,0.08,0.32
8210,836.0,0.21291866028708134,0.23803827751196172,0.20574162679425836,0.34330143540669855,0.26,0.22,0.38,0.14,0.2,0.24,0.16,0.4
8211,128.0,0.2890625,0.2890625,0.15625,0.265625,0.3,0.26,0.18,0.26,0.26,0.34,0.1,0.3
8212,295.0,0.2033898305084746,0.2847457627118644,0.288135593220339,0.22372881355932203,0.18,0.22,0.28,0.32,0.16,0.24,0.34,0.26
8213,510.0,0.2529411764705882,0.24509803921568626,0.2568627450980392,0.24509803921568626,0.08,0.36,0.38,0.18,0.26,0.24,0.24,0.26
8214,295.0,0.20677966101694914,0.29491525423728815,0.2677966101694915,0.2305084745762712,0.18,0.22,0.5,0.1,0.24,0.2,0.26,0.3
8215,45.0,0.15555555555555556,0.4666666666666667,0.2,0.17777777777777778,0.15555555555555556,0.4666666666666667,0.2,0.17777777777777778,0.15555555555555556,0.4666666666666667,0.2,0.17777777777777778
8216,818.0,0.20048899755501223,0.2334963325183374,0.2665036674816626,0.2995110024449878,0.24,0.2,0.26,0.3,0.32,0.22,0.3,0.16
8217,295.0,0.22372881355932203,0.3152542372881356,0.2,0.26101694915254237,0.26,0.24,0.16,0.34,0.2,0.36,0.24,0.2
8218,59.0,0.13559322033898305,0.1694915254237288,0.2542372881355932,0.4406779661016949,0.14,0.14,0.24,0.48,0.14,0.2,0.26,0.4
8219,73.0,0.1780821917808219,0.2191780821917808,0.3013698630136986,0.3013698630136986,0.16,0.26,0.22,0.36,0.18,0.2,0.36,0.26
8220,592.0,0.2989864864864865,0.23310810810810811,0.2179054054054054,0.25,0.24,0.22,0.3,0.24,0.36,0.2,0.22,0.22
8221,67.0,0.26865671641791045,0.22388059701492538,0.22388059701492538,0.2835820895522388,0.24,0.18,0.22,0.36,0.26,0.22,0.26,0.26
8222,255.0,0.2549019607843137,0.25882352941176473,0.2549019607843137,0.23137254901960785,0.26,0.28,0.22,0.24,0.32,0.22,0.28,0.18
